colony,date,age,behavior,location,significant behavioral categories
b,5/9/2012,19,s,np,rest
b,5/9/2012,19,s,np,rest
c,5/10/2012,19,s,np,rest
c,5/10/2012,19,s,np,rest
c,5/10/2012,19,s,np,rest
b,5/15/2012,19,s,np,rest
b,5/15/2012,19,s,np,rest
b,5/15/2012,19,s,np,rest
b,5/10/2012,20,s,np,rest
b,5/16/2012,20,s,np,rest
b,5/11/2012,21,s,np,rest
b,5/11/2012,21,s,np,rest
c,5/12/2012,21,s,np,rest
c,5/12/2012,21,s,np,rest
b,5/17/2012,21,s,np,rest
b,5/17/2012,21,s,np,rest
c,5/18/2012,21,s,np,rest
b,5/12/2012,22,s,np,rest
c,5/15/2012,23,s,np,rest
c,5/15/2012,23,s,np,rest
c,5/7/2012,1,sg,np,
c,5/7/2012,1,sg,np,
b,5/7/2012,2,sg,np,
b,5/7/2012,2,sg,np,
b,5/7/2012,2,sg,np,
c,5/8/2012,2,sg,np,
c,5/8/2012,2,sg,np,
c,5/8/2012,2,sg,np,
c,5/8/2012,2,sg,np,
c,5/6/2012,3,sg,np,
c,5/6/2012,3,sg,np,
c,5/6/2012,3,sg,np,
b,5/8/2012,3,sg,np,
b,5/8/2012,3,sg,np,
b,5/6/2012,4,sg,np,
c,5/7/2012,4,sg,np,
c,5/7/2012,4,sg,np,
c,5/7/2012,4,sg,np,
c,5/7/2012,4,sg,np,
c,5/8/2012,5,sg,np,
b,5/8/2012,6,sg,np,
b,5/8/2012,6,sg,np,
b,5/8/2012,6,sg,np,
b,5/8/2012,6,sg,np,
b,5/8/2012,6,sg,np,
c,5/9/2012,6,sg,np,
c,5/9/2012,6,sg,np,
c,5/9/2012,6,sg,np,
c,5/9/2012,6,sg,np,
c,5/7/2012,7,sg,np,
c,5/7/2012,7,sg,np,
c,5/7/2012,7,sg,np,
b,5/9/2012,7,sg,np,
c,5/10/2012,7,sg,np,
b,5/10/2012,8,sg,np,
b,5/8/2012,9,sg,np,
c,5/9/2012,9,sg,np,
c,5/9/2012,9,sg,np,
c,5/9/2012,9,sg,np,
c,5/9/2012,9,sg,np,
c,5/9/2012,9,sg,np,
c,5/7/2012,10,sg,np,
c,5/7/2012,10,sg,np,
b,5/9/2012,10,sg,np,
c,5/8/2012,11,sg,np,
b,5/8/2012,12,sg,np,
c,5/9/2012,12,sg,np,
c,5/15/2012,12,sg,np,
c,5/15/2012,12,sg,np,
b,5/9/2012,13,sg,np,
b,5/9/2012,13,sg,np,
b,5/15/2012,13,sg,np,
c,5/16/2012,13,sg,np,
b,5/10/2012,14,sg,np,
b,5/16/2012,14,sg,np,
c,5/17/2012,14,sg,np,
b,5/15/2012,15,sg,np,
b,5/17/2012,15,sg,np,
c,5/7/2012,16,sg,np,
b,5/18/2012,16,sg,np,
b,5/7/2012,17,sg,np,
c,5/8/2012,17,sg,np,
c,5/8/2012,17,sg,np,
c,5/8/2012,17,sg,np,
c,5/8/2012,17,sg,np,
b,5/8/2012,18,sg,np,
c,5/9/2012,18,sg,np,
c,5/9/2012,18,sg,np,
b,5/9/2012,19,sg,np,
b,5/9/2012,19,sg,np,
c,5/10/2012,19,sg,np,
b,5/15/2012,19,sg,np,
b,5/15/2012,19,sg,np,
b,5/16/2012,20,sg,np,
b,5/18/2012,22,sg,np,
b,5/5/2012,3,t,np,trophallaxis
c,5/9/2012,3,t,np,trophallaxis
b,5/6/2012,4,t,np,trophallaxis
b,5/6/2012,4,t,np,trophallaxis
b,5/6/2012,4,t,np,trophallaxis
c,5/7/2012,4,t,np,trophallaxis
b,5/7/2012,5,t,np,trophallaxis
b,5/7/2012,5,t,np,trophallaxis
b,5/7/2012,5,t,np,trophallaxis
c,5/8/2012,5,t,np,trophallaxis
c,5/8/2012,5,t,np,trophallaxis
c,5/8/2012,5,t,np,trophallaxis
c,5/6/2012,6,t,np,trophallaxis
b,5/8/2012,6,t,np,trophallaxis
b,5/8/2012,6,t,np,trophallaxis
b,5/8/2012,6,t,np,trophallaxis
b,5/8/2012,6,t,np,trophallaxis
b,5/8/2012,6,t,np,trophallaxis
c,5/9/2012,6,t,np,trophallaxis
b,5/11/2012,6,t,np,trophallaxis
c,5/12/2012,6,t,np,trophallaxis
c,5/7/2012,7,t,np,trophallaxis
c,5/7/2012,7,t,np,trophallaxis
c,5/7/2012,7,t,np,trophallaxis
c,5/7/2012,7,t,np,trophallaxis
c,5/7/2012,7,t,np,trophallaxis
b,5/9/2012,7,t,np,trophallaxis
b,5/9/2012,7,t,np,trophallaxis
b,5/9/2012,7,t,np,trophallaxis
b,5/4/2012,8,t,np,trophallaxis
c,5/8/2012,8,t,np,trophallaxis
b,5/10/2012,8,t,np,trophallaxis
b,5/10/2012,8,t,np,trophallaxis
c,5/11/2012,8,t,np,trophallaxis
c,5/6/2012,9,t,np,trophallaxis
b,5/8/2012,9,t,np,trophallaxis
b,5/8/2012,9,t,np,trophallaxis
b,5/11/2012,9,t,np,trophallaxis
b,5/11/2012,9,t,np,trophallaxis
b,5/14/2012,9,t,np,trophallaxis
b,5/6/2012,10,t,np,trophallaxis
b,5/9/2012,10,t,np,trophallaxis
b,5/12/2012,10,t,np,trophallaxis
b,5/7/2012,11,t,np,trophallaxis
b,5/7/2012,11,t,np,trophallaxis
b,5/7/2012,11,t,np,trophallaxis
b,5/7/2012,11,t,np,trophallaxis
c,5/8/2012,11,t,np,trophallaxis
c,5/8/2012,11,t,np,trophallaxis
b,5/10/2012,11,t,np,trophallaxis
b,5/10/2012,11,t,np,trophallaxis
c,5/12/2012,11,t,np,trophallaxis
b,5/8/2012,12,t,np,trophallaxis
b,5/8/2012,12,t,np,trophallaxis
b,5/8/2012,12,t,np,trophallaxis
b,5/8/2012,12,t,np,trophallaxis
b,5/8/2012,12,t,np,trophallaxis
b,5/8/2012,12,t,np,trophallaxis
c,5/9/2012,12,t,np,trophallaxis
b,5/12/2012,12,t,np,trophallaxis
b,5/14/2012,12,t,np,trophallaxis
b,5/14/2012,12,t,np,trophallaxis
b,5/14/2012,12,t,np,trophallaxis
c,5/15/2012,12,t,np,trophallaxis
c,5/15/2012,12,t,np,trophallaxis
c,5/15/2012,12,t,np,trophallaxis
c,5/15/2012,12,t,np,trophallaxis
b,5/9/2012,13,t,np,trophallaxis
b,5/9/2012,13,t,np,trophallaxis
b,5/9/2012,13,t,np,trophallaxis
b,5/9/2012,13,t,np,trophallaxis
b,5/9/2012,13,t,np,trophallaxis
b,5/9/2012,13,t,np,trophallaxis
b,5/9/2012,13,t,np,trophallaxis
c,5/10/2012,13,t,np,trophallaxis
c,5/10/2012,13,t,np,trophallaxis
c,5/14/2012,13,t,np,trophallaxis
b,5/15/2012,13,t,np,trophallaxis
b,5/15/2012,13,t,np,trophallaxis
b,5/15/2012,13,t,np,trophallaxis
c,5/16/2012,13,t,np,trophallaxis
b,5/4/2012,14,t,np,trophallaxis
c,5/5/2012,14,t,np,trophallaxis
c,5/5/2012,14,t,np,trophallaxis
c,5/11/2012,14,t,np,trophallaxis
b,5/14/2012,14,t,np,trophallaxis
c,5/15/2012,14,t,np,trophallaxis
b,5/5/2012,15,t,np,trophallaxis
c,5/6/2012,15,t,np,trophallaxis
c,5/6/2012,15,t,np,trophallaxis
b,5/11/2012,15,t,np,trophallaxis
b,5/11/2012,15,t,np,trophallaxis
b,5/11/2012,15,t,np,trophallaxis
c,5/12/2012,15,t,np,trophallaxis
b,5/15/2012,15,t,np,trophallaxis
b,5/15/2012,15,t,np,trophallaxis
b,5/15/2012,15,t,np,trophallaxis
b,5/17/2012,15,t,np,trophallaxis
c,5/7/2012,16,t,np,trophallaxis
c,5/7/2012,16,t,np,trophallaxis
c,5/7/2012,16,t,np,trophallaxis
b,5/18/2012,16,t,np,trophallaxis
b,5/7/2012,17,t,np,trophallaxis
b,5/7/2012,17,t,np,trophallaxis
c,5/8/2012,17,t,np,trophallaxis
c,5/8/2012,17,t,np,trophallaxis
b,5/8/2012,18,t,np,trophallaxis
b,5/8/2012,18,t,np,trophallaxis
c,5/9/2012,18,t,np,trophallaxis
c,5/9/2012,18,t,np,trophallaxis
c,5/9/2012,18,t,np,trophallaxis
c,5/9/2012,18,t,np,trophallaxis
c,5/9/2012,18,t,np,trophallaxis
c,5/9/2012,18,t,np,trophallaxis
b,5/14/2012,18,t,np,trophallaxis
c,5/15/2012,18,t,np,trophallaxis
b,5/9/2012,19,t,np,trophallaxis
b,5/10/2012,20,t,np,trophallaxis
c,5/15/2012,23,t,np,trophallaxis
b,5/15/2012,24,t,np,trophallaxis
c,5/5/2012,2,w,np,walk
b,5/5/2012,3,w,np,walk
c,5/9/2012,3,w,np,walk
b,5/6/2012,4,w,np,walk
c,5/7/2012,4,w,np,walk
c,5/7/2012,4,w,np,walk
c,5/7/2012,4,w,np,walk
c,5/7/2012,4,w,np,walk
c,5/7/2012,4,w,np,walk
c,5/7/2012,4,w,np,walk
b,5/4/2012,5,w,np,walk
c,5/5/2012,5,w,np,walk
b,5/7/2012,5,w,np,walk
b,5/7/2012,5,w,np,walk
b,5/7/2012,5,w,np,walk
c,5/8/2012,5,w,np,walk
c,5/8/2012,5,w,np,walk
c,5/8/2012,5,w,np,walk
c,5/8/2012,5,w,np,walk
c,5/8/2012,5,w,np,walk
c,5/11/2012,5,w,np,walk
b,5/8/2012,6,w,np,walk
b,5/8/2012,6,w,np,walk
b,5/8/2012,6,w,np,walk
c,5/9/2012,6,w,np,walk
c,5/9/2012,6,w,np,walk
c,5/9/2012,6,w,np,walk
b,5/6/2012,7,w,np,walk
c,5/7/2012,7,w,np,walk
c,5/7/2012,7,w,np,walk
c,5/7/2012,7,w,np,walk
b,5/9/2012,7,w,np,walk
c,5/10/2012,7,w,np,walk
b,5/4/2012,8,w,np,walk
b,5/4/2012,8,w,np,walk
c,5/5/2012,8,w,np,walk
c,5/5/2012,8,w,np,walk
b,5/7/2012,8,w,np,walk
c,5/8/2012,8,w,np,walk
c,5/8/2012,8,w,np,walk
c,5/8/2012,8,w,np,walk
b,5/10/2012,8,w,np,walk
b,5/10/2012,8,w,np,walk
c,5/11/2012,8,w,np,walk
c,5/6/2012,9,w,np,walk
c,5/6/2012,9,w,np,walk
c,5/6/2012,9,w,np,walk
b,5/8/2012,9,w,np,walk
b,5/8/2012,9,w,np,walk
b,5/8/2012,9,w,np,walk
c,5/9/2012,9,w,np,walk
c,5/9/2012,9,w,np,walk
c,5/9/2012,9,w,np,walk
c,5/12/2012,9,w,np,walk
c,5/12/2012,9,w,np,walk
b,5/14/2012,9,w,np,walk
b,5/14/2012,9,w,np,walk
b,5/14/2012,9,w,np,walk
b,5/6/2012,10,w,np,walk
b,5/6/2012,10,w,np,walk
b,5/6/2012,10,w,np,walk
b,5/6/2012,10,w,np,walk
b,5/6/2012,10,w,np,walk
b,5/6/2012,10,w,np,walk
b,5/6/2012,10,w,np,walk
b,5/6/2012,10,w,np,walk
c,5/7/2012,10,w,np,walk
c,5/7/2012,10,w,np,walk
c,5/7/2012,10,w,np,walk
c,5/7/2012,10,w,np,walk
c,5/7/2012,10,w,np,walk
b,5/9/2012,10,w,np,walk
b,5/9/2012,10,w,np,walk
b,5/9/2012,10,w,np,walk
b,5/9/2012,10,w,np,walk
c,5/11/2012,10,w,np,walk
c,5/11/2012,10,w,np,walk
c,5/11/2012,10,w,np,walk
b,5/12/2012,10,w,np,walk
b,5/7/2012,11,w,np,walk
b,5/7/2012,11,w,np,walk
b,5/7/2012,11,w,np,walk
b,5/7/2012,11,w,np,walk
b,5/7/2012,11,w,np,walk
c,5/8/2012,11,w,np,walk
c,5/8/2012,11,w,np,walk
c,5/8/2012,11,w,np,walk
b,5/11/2012,11,w,np,walk
c,5/12/2012,11,w,np,walk
c,5/14/2012,11,w,np,walk
c,5/14/2012,11,w,np,walk
c,5/14/2012,11,w,np,walk
c,5/14/2012,11,w,np,walk
c,5/14/2012,11,w,np,walk
c,5/14/2012,11,w,np,walk
c,5/17/2012,11,w,np,walk
b,5/8/2012,12,w,np,walk
b,5/8/2012,12,w,np,walk
b,5/8/2012,12,w,np,walk
b,5/8/2012,12,w,np,walk
b,5/8/2012,12,w,np,walk
b,5/8/2012,12,w,np,walk
b,5/8/2012,12,w,np,walk
b,5/8/2012,12,w,np,walk
b,5/8/2012,12,w,np,walk
c,5/9/2012,12,w,np,walk
c,5/9/2012,12,w,np,walk
c,5/9/2012,12,w,np,walk
b,5/14/2012,12,w,np,walk
b,5/14/2012,12,w,np,walk
b,5/14/2012,12,w,np,walk
b,5/14/2012,12,w,np,walk
b,5/14/2012,12,w,np,walk
b,5/14/2012,12,w,np,walk
b,5/14/2012,12,w,np,walk
b,5/14/2012,12,w,np,walk
b,5/14/2012,12,w,np,walk
b,5/14/2012,12,w,np,walk
b,5/14/2012,12,w,np,walk
c,5/15/2012,12,w,np,walk
c,5/15/2012,12,w,np,walk
c,5/15/2012,12,w,np,walk
c,5/15/2012,12,w,np,walk
b,5/9/2012,13,w,np,walk
b,5/9/2012,13,w,np,walk
b,5/9/2012,13,w,np,walk
b,5/9/2012,13,w,np,walk
c,5/10/2012,13,w,np,walk
c,5/10/2012,13,w,np,walk
c,5/14/2012,13,w,np,walk
b,5/15/2012,13,w,np,walk
b,5/15/2012,13,w,np,walk
b,5/15/2012,13,w,np,walk
b,5/15/2012,13,w,np,walk
b,5/15/2012,13,w,np,walk
b,5/15/2012,13,w,np,walk
b,5/15/2012,13,w,np,walk
c,5/16/2012,13,w,np,walk
b,5/4/2012,14,w,np,walk
b,5/4/2012,14,w,np,walk
c,5/5/2012,14,w,np,walk
c,5/5/2012,14,w,np,walk
c,5/5/2012,14,w,np,walk
c,5/5/2012,14,w,np,walk
b,5/14/2012,14,w,np,walk
b,5/16/2012,14,w,np,walk
b,5/5/2012,15,w,np,walk
b,5/5/2012,15,w,np,walk
c,5/6/2012,15,w,np,walk
b,5/11/2012,15,w,np,walk
b,5/11/2012,15,w,np,walk
b,5/11/2012,15,w,np,walk
c,5/12/2012,15,w,np,walk
c,5/12/2012,15,w,np,walk
b,5/15/2012,15,w,np,walk
b,5/15/2012,15,w,np,walk
b,5/15/2012,15,w,np,walk
b,5/17/2012,15,w,np,walk
b,5/17/2012,15,w,np,walk
b,5/17/2012,15,w,np,walk
c,5/18/2012,15,w,np,walk
b,5/6/2012,16,w,np,walk
b,5/6/2012,16,w,np,walk
c,5/7/2012,16,w,np,walk
c,5/7/2012,16,w,np,walk
c,5/7/2012,16,w,np,walk
c,5/7/2012,16,w,np,walk
b,5/12/2012,16,w,np,walk
b,5/12/2012,16,w,np,walk
b,5/16/2012,16,w,np,walk
b,5/18/2012,16,w,np,walk
b,5/7/2012,17,w,np,walk
c,5/8/2012,17,w,np,walk
c,5/8/2012,17,w,np,walk
c,5/8/2012,17,w,np,walk
c,5/8/2012,17,w,np,walk
c,5/8/2012,17,w,np,walk
c,5/8/2012,17,w,np,walk
c,5/8/2012,17,w,np,walk
c,5/8/2012,17,w,np,walk
b,5/8/2012,18,w,np,walk
b,5/8/2012,18,w,np,walk
c,5/9/2012,18,w,np,walk
c,5/9/2012,18,w,np,walk
c,5/9/2012,18,w,np,walk
c,5/9/2012,18,w,np,walk
c,5/9/2012,18,w,np,walk
c,5/9/2012,18,w,np,walk
b,5/14/2012,18,w,np,walk
b,5/14/2012,18,w,np,walk
b,5/14/2012,18,w,np,walk
c,5/15/2012,18,w,np,walk
b,5/9/2012,19,w,np,walk
b,5/9/2012,19,w,np,walk
b,5/9/2012,19,w,np,walk
b,5/15/2012,19,w,np,walk
b,5/15/2012,19,w,np,walk
b,5/15/2012,19,w,np,walk
c,5/11/2012,20,w,np,walk
b,5/17/2012,21,w,np,walk
b,5/17/2012,21,w,np,walk
b,5/17/2012,21,w,np,walk
b,5/8/2012,12,z,np,
