cluster	color	Q1_F_aquilonia	Q2_F_aquilonia	Q3_F_aquilonia	W1_F_aquilonia	W2_F_aquilonia	W3_F_aquilonia	Q1_M_chinense	Q2_M_chinense	Q3_M_chinense	W1_M_chinense	W2_M_chinense	W3_M_chinense	Q1_F_cinerea	Q2_F_cinerea	Q3_F_cinerea	W1_F_cinerea	W2_F_cinerea	W3_F_cinerea	Q1_F_exsecta	Q2_F_exsecta	W1_F_exsecta	W2_F_exsecta	Q1_F_fusca	Q2_F_fusca	Q3_F_fusca	W1_F_fusca	W2_F_fusca	W3_F_fusca	Q1_L_humile	Q2_L_humile	Q3_L_humile	W1_L_humile	W2_L_humile	W3_L_humile	Q1_Sinv_mono	Q2_Sinv_mono	Q3_Sinv_mono	W1_Sinv_mono	W2_Sinv_mono	W3_Sinv_mono	Q1_L_neglectus	Q2_L_neglectus	Q3_L_neglectus	W1_L_neglectus	W2_L_neglectus	W3_L_neglectus	Q1_M_pharaonis	Q2_M_pharaonis	Q3_M_pharaonis	W1_M_pharaonis	W2_M_pharaonis	W3_M_pharaonis	Q1_Sinv_poly	Q2_Sinv_poly	Q3_Sinv_poly	W1_Sinv_poly	W2_Sinv_poly	W3_Sinv_poly	Q1_F_pratensis	Q2_F_pratensis	Q3_F_pratensis	W1_F_pratensis	W2_F_pratensis	W3_F_pratensis	Q1_F_pressilabris	Q2_F_pressilabris	Q3_F_pressilabris	W1_F_pressilabris	W2_F_pressilabris	W3_F_pressilabris	Q1_M_Rubra	Q2_M_Rubra	Q3_M_Rubra	W1_M_Rubra	W2_M_Rubra	W3_M_Rubra	Q1_M_ruginodis	Q2_M_ruginodis	Q3_M_ruginodis	W1_M_ruginodis	W2_M_ruginodis	W3_M_ruginodis	Q1_M_sulcinodis	Q2_M_sulcinodis	Q3_M_sulcinodis	W1_M_sulcinodis	W2_M_sulcinodis	W3_M_sulcinodis	Q1_F_truncorum	Q2_F_truncorum	Q3_F_truncorum	W1_F_truncorum	W2_F_truncorum	W3_F_truncorum	W1_L_turcicus	W2_L_turcicus	W3_L_turcicus	W4_L_turcicus	W5_L_turcicus	W6_L_turcicus
FEX_0004745	Orange	210.403	199.9466	229.4684	205.9999	184.3246	160.6181	NA	NA	NA	NA	NA	NA	96.38443	106.2473	80.82449	91.21182	76.17526	88.51762	53.44444	63.74492	41.51169	49.90416	92.05209	95.04731	79.8889	51.55284	34.74857	32.85556	192.5673	207.3036	207.2274	289.9581	277.5222	298.4994	6.342217	6.470787	0.4925937	0.3768749	16.99293	NA	166.0112	296.4597	150.2352	154.9166	138.4436	176.2669	230.329	193.7314	249.0741	255.0529	250.8165	259.6219	60.0272	0.2735534	0.3183954	NA	NA	NA	344.5694	336.7568	220.1615	336.7412	334.3921	286.6175	6.151459	3.197029	2.674376	10.75669	3.382574	5.670127	559.1702	578.9421	587.591	514.0368	455.194	601.5701	428.3286	472.6315	424.2306	347.4643	342.9623	436.499	367.9273	433.3413	500.5849	540.7928	461.1912	458.4781	268.8617	263.8252	295.4398	163.9015	196.652	194.2268	NA	NA	18.38528	NA	NA	NA
FEX_0004332	Cyan	NA	NA	NA	NA	NA	NA	40.10581	43.98282	63.19797	23.03624	23.37804	28.7031	NA	NA	NA	NA	NA	NA	23.39092	55.08978	19.20541	50.54855	NA	NA	NA	NA	NA	NA	63.63224	53.16373	61.85446	69.64835	49.14031	62.73316	NA	NA	NA	NA	NA	NA	278.4678	354.997	282.1551	336.5731	252.6463	290.7335	243.9694	254.884	256.9219	146.8047	154.2561	150.466	156.7377	18.87518	17.33836	10.27162	2.868758	9.057467	0.2778038	0.2311041	0.4104529	0.991874	1.752579	0.5948913	NA	NA	NA	NA	NA	NA	215.5731	227.7264	222.9893	229.124	224.6183	303.4884	103.9254	138.7136	106.1595	74.69588	86.41307	81.29127	98.73965	107.3086	118.2026	87.79694	95.58691	78.56345	134.6536	101.9559	103.3062	141.0675	75.0725	118.557	100.0603	66.43277	100.3737	84.92647	81.76679	176.057
FEX_0013045	Green	294.3847	316.9767	319.7132	403.2773	145.6326	208.8268	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	209.4575	84.85161	161.6728	56.5427	568.2116	547.6618	512.8476	265.7865	298.6312	264.9993	163.5607	150.8717	202.5435	305.0243	322.9662	361.0116	483.5687	431.1511	484.5939	104.7599	18.39235	94.89763	NA	NA	NA	NA	NA	NA	200.8188	198.2176	200.7751	100.5125	122.0529	100.6088	2.22323	348.2909	353.4	107.6075	89.77164	111.7918	157.0536	142.9379	77.10631	205.9792	187.0002	216.1835	420.9147	371.7506	393.622	329.4781	286.3699	230.1543	612.2835	684.5037	568.382	252.0288	236.1881	293.141	591.031	588.4035	587.5694	264.9515	222.3721	203.2634	489.4562	585.4195	601.8445	363.1609	394.4298	339.7491	282.5483	203.9862	244.8094	188.6255	95.38007	116.0203	NA	NA	NA	NA	NA	NA
FEX_0006595	Brown	16.40266	28.23343	47.56543	19.86364	4.299116	10.92978	4.693233	5.999459	7.27959	9.654894	5.24813	7.015478	12.59847	9.670114	14.05643	12.96397	22.90526	23.38602	7.246758	7.820564	4.626303	5.516105	9.956662	12.92024	13.17381	13.56654	15.73757	8.810428	17.76843	6.728167	15.0901	7.102948	6.49023	7.116001	23.78331	26.87866	48.52048	4.522499	6.99709	10.90313	8.562972	17.16222	17.47889	9.01016	4.849934	8.70147	12.08155	8.316754	11.62644	7.045271	12.07117	6.98672	NA	NA	NA	NA	NA	NA	10.74175	8.666403	7.051581	12.56374	14.02063	15.22922	7.256601	11.41796	13.61501	6.114024	6.765148	3.368056	4.27855	4.839822	5.95591	2.185221	0.76672	6.27711	0.754906	NA	0.8315367	0.4757699	NA	1.17247	6.536771	6.357147	10.29714	9.098129	3.475888	3.777089	4.576941	4.860755	4.971366	3.812634	4.454564	9.203246	8.112998	13.78273	7.453492	10.56863	11.45525	11.33626
FEX_0008443	Royalblue	248.114	172.4883	142.4811	252.1306	231.2881	216.1447	NA	NA	NA	NA	NA	NA	262.3552	271.631	274.6411	217.4088	246.8933	228.6291	68.40537	110.7965	77.31427	136.0696	275.1713	282.1006	277.2518	264.2309	234.9129	292.7889	60.59642	51.65488	48.40784	119.1717	81.90052	98.87496	1.268443	NA	0.2462968	NA	2.998753	NA	NA	NA	NA	0.2906503	NA	0.4972269	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	336.4205	309.7638	296.5187	282.0228	284.6189	252.3446	256.0216	251.1943	262.332	223.3161	223.5998	218.1109	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	234.6445	222.7581	259.8436	287.2184	252.4847	236.0498	NA	NA	NA	NA	NA	NA
FEX_0001946	Green	29.56149	55.95352	46.43508	44.08335	25.90217	24.0124	NA	NA	NA	NA	NA	NA	239.4101	214.7398	270.4836	107.9252	92.57358	159.0326	75.27006	69.12606	42.4267	47.48162	0.1262735	0.5415669	0.1001202	NA	NA	NA	83.72576	57.18942	104.1366	54.85054	52.53995	60.486	100.207	84.6155	92.60761	41.83312	7.996675	36.34377	NA	NA	NA	NA	NA	NA	83.79141	80.23221	104.6379	77.96766	66.61495	50.77017	NA	85.34865	54.12407	33.26049	52.86712	52.98618	121.3494	93.4816	123.48	36.53402	42.93819	46.04459	124.3263	121.0304	116.7013	59.01362	53.28721	42.71496	167.4657	177.326	192.495	137.3557	77.82208	115.7549	NA	NA	NA	NA	NA	NA	168.5799	263.3817	213.2367	138.196	134.4612	135.2198	NA	NA	NA	NA	NA	NA	85.86256	93.17127	123.728	79.26471	79.39674	119.1514
FEX_0004606	Blue	420.8341	216.1141	253.933	568.8651	633.1953	578.4505	260.1886	272.0132	143.9055	1047.746	982.2401	1442.477	NA	NA	NA	NA	NA	5.077228	172.936	113.9741	309.5622	264.2167	182.4727	164.7129	151.9784	558.9398	669.795	1021.641	148.3117	164.3517	157.1791	869.1976	813.2443	808.3646	93.21791	47.28652	63.79088	717.291	11.99501	727.4005	306.4909	252.0213	479.9454	724.6058	807.7829	775.7734	223.3139	250.4811	228.057	736.9353	717.5548	725.2215	995.9068	NA	NA	NA	NA	NA	103.1578	81.81085	76.13901	454.0799	432.5366	354.5552	197.0429	139.9385	101.5035	156.7051	264.8695	367.0463	68.12767	73.10679	89.33864	482.2054	418.6253	490.4455	56.43929	87.66373	92.2784	473.0723	489.2365	509.6806	115.3809	68.36731	60.60727	562.7739	648.048	375.2613	85.74137	200.9457	93.84968	885.8292	469.038	477.8229	1342.796	1950.108	1337.964	1045.335	1150.218	901.4017
FEX_0013175	Midnightblue	NA	NA	NA	NA	NA	NA	190.8909	206.9043	215.0956	46.28251	41.99697	55.05859	NA	NA	NA	NA	NA	NA	88.22122	287.045	74.40995	131.0218	537.488	518.5928	584.1172	186.1193	153.5307	123.502	60.44456	67.53086	64.69319	103.0085	91.17227	92.51363	120.5592	109.0328	92.85391	14.69812	1.959185	18.57571	156.9068	297.4001	112.3643	72.66258	71.4263	91.48975	360.8214	298.8552	347.4561	126.8149	151.1131	131.8161	NA	456.5086	424.3549	61.24333	56.55552	38.94711	909.8465	620.5179	643.5128	368.7969	242.3432	246.8942	634.5432	687.3056	736.6521	104.2029	116.4072	113.2891	NA	NA	NA	NA	NA	NA	108.2661	107.0813	100.5162	26.16735	30.84516	15.63294	120.7582	80.10006	118.2884	54.58877	59.78527	34.74922	426.0125	511.7434	666.3691	225.688	198.5465	211.295	66.59419	28.39243	55.96827	50.49917	52.93116	121.0906
FEX_0001075	Lightgreen	99.72173	75.80676	65.47439	98.98193	68.78371	69.73202	535.4111	476.5415	236.179	450.7142	398.0397	479.3215	NA	NA	NA	NA	NA	NA	167.8697	30.58168	105.4664	24.30284	127.1422	143.5794	147.0685	89.46076	124.8959	145.0857	NA	NA	NA	NA	NA	NA	3433.074	2591.575	1241.25	526.7091	1120.304	568.9133	NA	NA	NA	NA	NA	NA	1116.398	905.9196	1035.334	386.8183	494.8552	389.3932	611.1547	1437.214	1234.987	730.3271	466.9847	466.2105	NA	NA	NA	NA	NA	NA	149.6364	145.505	156.7744	160.4958	126.9305	122.5163	1222.648	1205.465	1057.72	729.8273	631.7734	887.03	1001.179	966.5012	863.4483	470.0036	487.5221	646.1249	700.4838	1151.679	848.6906	470.2004	403.5227	417.6403	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FEX_0005433	Red	6.474736	5.903353	5.210044	5.750002	2.794425	16.06347	15.78633	11.20654	18.41308	13.8895	10.25771	14.0207	23.85148	15.86891	20.40886	16.18375	20.9304	13.99622	77.07732	64.32582	52.88989	34.56145	6.818767	11.75974	7.309775	7.687704	8.30944	10.82949	163.6351	131.7624	145.3087	46.38225	61.23686	48.50116	12.05021	4.728652	21.42782	4.899374	0.9995843	5.653476	24.03157	20.9238	24.55368	34.87804	21.60425	21.13214	16.36856	10.76286	14.75663	4.696847	4.917883	6.055157	62.25043	3.28264	8.196318	2.445625	2.868758	4.07586	7.2229	7.048675	7.320427	11.90249	9.639186	13.54449	12.51504	11.63901	9.360318	19.27247	24.61114	17.7664	33.89928	46.10567	47.64728	33.50672	39.86944	49.39095	0.754906	0.7029407	3.603326	0.9515398	NA	1.17247	1.376162	NA	0.2145238	0.4549064	NA	NA	6.865412	9.307829	6.548865	11.61946	23.32095	17.63955	1.014125	2.205237	1.987598	6.039216	2.370052	0.7235912
FEX_0001235	Darkorange	62.58912	66.47689	59.34919	53.84093	60.72609	65.4131	98.85655	119.5194	85.77583	108.377	99.9578	129.223	268.6545	254.0265	255.0432	210.3887	202.9081	237.5312	101.3972	112.1368	104.7457	67.83089	105.6909	114.5801	124.2492	77.17852	57.53657	66.62887	147.6101	223.1596	164.7958	68.15673	69.83487	81.64674	NA	0.4977529	0.9851873	1.5075	21.99085	0.8076394	5.248273	6.817868	2.913148	16.26189	5.73174	7.458403	173.9237	165.3566	192.7171	124.4665	178.6264	127.6287	6.669689	260.6964	164.8721	123.7486	156.1383	144.9149	69.91397	50.38069	40.76755	46.78339	32.59798	56.8728	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.41718	25.06921	29.38096	24.51167	31.93191	14.46047	8.945055	10.42572	9.012146	11.37266	6.604187	12.08668	NA	NA	NA	NA	NA	NA	0.6760832	2.756547	3.229847	3.019608	4.740104	2.411971
FEX_0007734	Darkgreen	5.179789	4.620016	8.607898	4.87879	22.03297	12.089	34.41704	37.01553	36.9118	31.67483	51.76565	33.17092	2.41328	2.355541	0.5406321	10.63827	6.549648	2.769397	68.20145	95.81101	75.78034	66.43551	20.62046	19.41285	18.33501	29.65645	28.7003	28.63756	19.73207	24.58522	35.55884	8.681381	8.962698	10.11221	38.0533	58.48596	196.8946	73.11374	139.9418	47.24691	25.13647	31.1365	18.72738	33.42479	30.42231	45.74736	14.03019	14.1874	11.62644	13.15117	14.30657	16.76813	2.22323	28.176	12.60972	15.59819	11.06521	10.41609	279.8411	346.4192	419.7811	302.3562	319.4952	438.078	7.954473	7.946902	8.99563	15.41133	12.83045	17.38839	82.93804	70.0526	103.4637	87.7439	72.45504	73.34638	1.258177	0.9372542	0.5543578	0.4757699	0.7173292	0.3908234	3.096365	4.32286	3.217858	3.184345	4.171065	2.266253	14.18852	16.44176	13.33781	25.23601	16.77012	25.50066	2.366291	5.788748	2.981397	0.754902	2.76506	2.170774
FEX_0002747	Green	1.294947	1.02667	2.038713	2.09091	0.6448674	NA	68.55249	69.95595	82.42722	30.31975	35.3056	26.16057	31.06808	17.48059	30.68087	30.55672	18.65226	11.3853	29.14807	46.20074	23.50612	33.18707	NA	NA	NA	NA	NA	NA	19.89457	6.248474	16.58417	10.85173	3.090585	5.617895	76.74083	86.11125	98.02614	22.23562	59.97506	22.6139	NA	NA	NA	NA	NA	NA	16.03339	22.99338	29.96043	18.3177	14.30657	8.854503	1.111615	12.03635	13.55545	9.293373	5.327694	5.43448	19.53887	21.37828	9.85087	24.79685	12.61857	16.24767	78.0599	90.52161	90.9288	24.05736	41.75729	18.89664	142.8377	159.7218	208.4163	72.11228	73.98848	73.0127	110.2867	89.28987	106.9911	42.81929	55.23435	36.7374	97.70753	121.0452	138.2992	39.57686	61.8708	46.8359	42.10023	49.62521	54.46555	23.05736	29.34771	36.04605	21.35409	11.02619	23.36173	11.70098	22.38909	36.21092
FEX_0008465	Turquoise	28.05719	28.4901	29.90112	32.93183	23.10775	24.84042	155.73	162.0986	129.4902	123.1473	85.8785	77.03347	117.178	124.2238	204.7644	97.442	109.3506	58.46351	46.17795	41.12825	31.38384	17.43981	118.8233	104.3677	109.0359	111.1944	116.1509	77.45835	36.44806	45.22823	49.90191	31.95932	35.8477	28.08948	0.6342217	1.244382	2.462968	1.884375	394.2261	0.4038197	51.37783	53.13235	19.14355	28.19308	19.84064	28.34193	63.91531	82.19399	79.59638	77.49798	55.43795	71.25989	NA	0.2735534	2.521944	0.9782498	NA	0.4528733	38.33786	44.71864	47.40799	29.59091	27.5155	33.78983	62.36307	64.94537	56.2859	35.2221	24.14458	18.90042	35.21575	32.85984	43.83549	29.50048	50.23549	47.73907	17.1112	20.61959	23.56021	15.70041	14.34658	19.15035	21.67456	13.73144	13.08595	14.55701	13.75409	24.92879	57.0531	66.23037	54.56377	74.25559	46.11784	62.31364	47.66386	29.7707	51.926	69.08108	26.86059	56.48594
FEX_0008569	Darkmagenta	0.2158245	0.5133351	1.132618	1.742425	8.383276	3.312056	5.973206	7.018235	28.51886	6.944748	5.963784	3.590666	9.907536	6.446743	5.271163	15.52621	13.0993	24.75225	70.49485	118.1577	34.58724	83.84786	1.262735	5.338302	3.003606	0.3014786	1.384907	3.854562	3.492939	19.68612	11.65374	8.484076	3.399644	4.11979	NA	NA	NA	NA	32.98628	0.8076394	11.60145	7.523164	3.329312	16.56707	5.290837	8.452857	7.79455	7.338312	4.024536	7.994034	3.576642	6.520939	6.669689	0.8206601	1.891458	0.4891249	0.4098226	NA	11.01955	9.128611	14.60733	14.21686	14.89692	20.34528	22.37965	23.93205	21.03762	44.38383	35.08662	35.15479	7.23404	4.330367	7.623564	6.919866	13.03424	7.268233	3.522895	4.217644	1.940252	9.039628	13.27059	4.299058	15.48183	21.61176	19.17629	22.29042	29.54505	27.19504	2.89873	1.861566	2.667562	0.90777	3.537448	1.150406	2.704333	10.75053	6.211244	1.509804	6.320138	6.994715
FEX_0006752	Black	262.011	197.3927	137.0355	251.3065	189.9145	163.1287	1103.766	400.6721	133.4323	6196.494	3803.845	2812.261	83.77617	76.24513	78.12133	76.05229	66.49601	43.8534	37.38039	65.64293	26.53072	40.98359	79.17346	63.98226	71.28557	18.69017	7.679937	31.5707	70.16252	65.66193	68.42836	34.33091	34.61456	43.81958	0.3171109	NA	NA	NA	4.997922	NA	NA	NA	NA	NA	NA	NA	1440.546	480.3708	1101.681	10269.42	8893.722	8815.145	2.412204	126.368	116.9016	51.84724	66.39126	64.30801	98.15736	108.3878	43.02915	72.4068	61.16502	66.62783	83.69166	63.21623	75.36879	26.71563	15.2799	12.85229	149.7821	183.4038	191.5421	270.239	211.9981	182.8654	318.6307	452.7992	367.6778	4080.017	3876.053	3085.895	117.686	142.0644	199.0138	39.12195	63.26116	65.01881	278.2826	256.3107	303.0108	204.8601	200.5798	176.2402	43.26932	14.33404	52.9198	37.36765	44.63598	36.42076
FEX_0001776	Blue	1.510772	8.577829	11.55271	2.78788	10.64031	0.4968083	NA	NA	NA	NA	NA	NA	14.06625	43.14359	10.13685	15.84423	12.24499	12.61614	32.0812	127.6451	20.68732	87.53415	0.1262735	0.4642002	0.3003606	0.1507393	0.2518012	1.835506	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	126.7872	234.1561	133.547	239.9958	152.5525	263.2866	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.056312	9.244163	20.24901	10.37996	12.0928	4.997087	75.40628	62.92942	76.5674	41.33745	20.1788	26.46059	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.814118	2.482088	2.667562	9.803917	7.467945	8.244574	179.162	270.2408	271.64	187.612	187.6331	191.2717
FEX_0000630	Blue	1.079123	4.106681	0.2265236	2.78788	NA	NA	4.124356	3.622315	0.9420645	5.249213	17.1757	46.84452	0.2446305	0.1239758	0.5406321	0.4526922	2.135755	0.6154215	0.3623379	0.03872717	0.2750774	NA	0.3788204	0.4642002	NA	0.9044358	2.643913	0.1835506	NA	NA	NA	NA	NA	47.00306	0.3171109	NA	NA	NA	71.97007	NA	51.10161	52.66215	23.30519	31.09959	8.818061	22.87244	8.963733	9.784416	13.86229	15.4996	1.788321	86.16955	NA	3.556194	2.837187	116.0351	11.88486	16.30344	0.09260128	0.115552	NA	0.1653123	0.3505159	0.1189783	7.607658	13.433	6.199691	9.31857	22.8802	33.97162	NA	NA	NA	NA	3.06688	105.8849	NA	0.4686271	NA	0.4757699	1.075994	377.1446	0.3440406	0.2542859	NA	NA	NA	0.7554177	2.288471	2.792349	0.7275169	0.363108	0.9171161	1.725609	41.24107	26.7385	96.3985	84.17157	97.92264	86.34855
FEX_0008215	Greenyellow	1.079123	8.726696	5.210044	1.916667	0.1074779	0.3312056	1.137753	1.018776	1.113349	1.863225	3.101168	2.564762	115.9402	122.1162	99.61146	120.982	73.61235	87.54372	140.0694	83.03104	68.04141	33.18869	16.6681	16.63384	20.02404	3.014786	0.8813042	7.892676	138.129	99.31149	105.4648	143.8347	126.714	154.8929	0.3171109	NA	4.925937	3.768749	NA	1.615279	NA	NA	NA	NA	NA	NA	5.845913	2.446104	3.130195	9.863379	9.835765	9.781408	NA	2.735534	0.315243	4.891249	0.8196452	3.622987	7.685906	2.657697	4.788617	0.1653123	NA	1.308761	21.63617	32.35485	26.74376	15.01923	NA	1.890042	5.595026	5.604005	7.385328	5.463052	4.98368	10.07641	8.303966	7.029407	12.19587	13.79733	3.945311	8.988939	15.13779	22.88573	18.44905	1.364719	2.78071	6.79876	91.2337	99.49035	100.2761	39.57877	63.41202	50.04265	43.60736	34.18118	37.26746	30.57353	24.49054	57.16371
FEX_0004081	Skyblue	381.0339	790.6361	635.136	561.8379	302.6417	599.0912	385.0613	438.1416	127.9392	492.591	936.9988	1303.523	67.51802	57.02888	48.25141	66.43145	44.56608	32.15578	137.7053	184.8692	138.7943	147.3182	77.40563	83.27983	83.62538	49.29175	34.87447	48.41514	57.41633	33.11878	57.96988	256.9551	206.2626	278.1176	0.6342217	0.9955057	1.231484	NA	1.999169	NA	23.20289	54.30784	19.97587	48.82926	39.24037	66.37979	NA	NA	NA	NA	NA	NA	56.69235	4.1033	4.098159	NA	0.8196452	NA	354.2314	419.9173	881.386	538.2768	1132.878	574.6174	320.5886	302.8409	309.395	250.5354	313.399	377.0484	NA	NA	NA	NA	NA	NA	80.30439	77.32347	69.05635	28.09421	28.61068	29.69086	103.2122	86.71149	113.2428	23.20023	21.89809	21.1517	270.1891	322.0281	292.1672	514.7819	361.4289	484.7177	41.91716	26.46285	70.06283	21.51471	55.30121	78.87144
FEX_0003098	Lightcyan	194.2378	168.3611	247.6379	225.5656	347.4739	325.0915	106.3828	91.69889	86.24173	84.3753	91.13855	72.11255	169.162	150.6306	147.1871	164.8909	148.0804	139.2422	63.67102	105.0958	89.27514	181.4759	170.8493	141.1764	159.7418	251.4407	247.4891	307.0453	61.05051	72.63929	69.32481	118.9744	101.9893	108.0509	90.69371	85.36462	123.8873	124.3687	16.99293	153.8553	82.58848	91.21837	69.07907	125.8516	66.13546	101.3622	154.7218	142.8525	153.8222	228.2668	215.9398	183.9836	1.111615	120.637	128.9155	132.0637	117.6191	120.0114	176.9675	192.2774	56.76495	232.3828	204.5137	189.1505	121.275	109.8865	121.8057	52.76669	154.8939	133.815	165.2178	188.2385	217.2716	355.6338	340.3853	411.8098	181.4291	177.6753	172.494	281.1848	283.9691	306.8433	426.6103	370.5378	483.1463	421.6983	419.5396	345.2259	146.2424	158.1214	182.5207	207.8793	168.3943	208.4152	164.0381	210.0488	214.909	50.20098	81.37178	153.6425
FEX_0011923	Darkolivegreen	60.21505	114.2196	81.30386	64.99245	33.96409	29.31169	497.4329	464.1487	222.5927	463.5636	573.2509	402.1974	184.0784	181.0047	280.9678	95.04047	122.3076	102.3138	60.40978	65.88614	35.81033	41.26379	NA	NA	NA	NA	NA	NA	71.02665	38.74926	49.90191	60.37703	63.97512	82.77032	1.585554	1.244382	0.4925937	NA	20.99127	NA	165.1825	366.3405	94.0614	77.31299	37.47676	48.23101	154.3516	154.5644	165.4218	79.8464	84.05108	71.01768	335.7077	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	112.2296	137.5528	152.7095	56.45154	35.65248	58.80661	145.1835	112.9391	90.91468	35.226	58.821	65.26751	145.5292	110.6144	151.4538	17.28644	21.5505	26.43962	NA	NA	NA	NA	NA	NA	41.52841	64.50319	52.9198	29.44118	35.62188	79.35384
FEX_0007204	Black	64.3783	53.87452	53.43466	50.34737	24.47057	39.11372	NA	NA	NA	NA	NA	NA	98.34147	98.4368	100.963	83.06902	84.57589	49.84915	53.16302	52.11399	30.23351	37.9635	106.4599	105.8253	102.2227	71.88757	74.48279	85.71813	36.90366	35.50977	32.57071	229.8593	264.8632	252.0562	1.585554	0.4977529	NA	NA	140.9414	NA	168.7734	320.6232	80.32382	191.2479	153.4343	234.4425	52.48071	46.9652	54.63084	295.4317	266.9069	234.288	554.0066	0.5471067	1.260972	NA	NA	1.35862	127.6046	184.6406	69.43016	94.39334	65.37121	67.69863	115.378	89.79086	111.4741	58.7478	45.48979	37.04483	NA	NA	NA	NA	NA	NA	105.9385	67.94624	97.2898	22.83696	22.56	17.58705	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	57.80511	40.24558	62.36089	40.38726	51.74613	55.71652
FEX_0013085	Red	1.942421	0.7700026	0.9060946	1.916667	4.836506	2.484042	0.1422192	1.131973	3.425689	NA	0.2385514	NA	8.317438	5.083009	4.054741	9.053844	5.695346	5.228006	15.64092	4.879623	13.57882	7.267596	6.439946	4.642002	3.904687	7.536965	8.813042	9.544631	48.44555	35.26307	34.06478	25.45223	29.97868	57.11527	NA	NA	0.4925937	NA	NA	0.4038197	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.407633	0.8088643	NA	2.479685	0.5257738	3.45037	3.287849	4.20181	4.376252	1.727876	5.482103	3.024068	0.3291192	NA	2.144127	NA	0.38336	1.651871	2.264718	2.343136	0.2771789	NA	1.075994	0.7816468	1.032122	1.017144	0.2145238	NA	NA	NA	1.525647	1.241044	1.091275	3.267972	2.227282	4.02642	NA	NA	NA	NA	NA	NA
FEX_0002148	Orange	75.35082	13.60338	18.34841	74.50957	64.98007	62.77173	55.31615	60.99525	24.82254	95.80365	114.7289	122.8418	0.8562068	2.97542	1.892212	12.78856	19.27732	28.52633	2.374924	1.510359	18.25539	15.26195	9.091689	5.825712	6.467764	30.4629	34.08255	31.01821	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.629397	7.993362	3.329312	17.43902	9.258964	11.43622	9.35346	6.359871	12.96795	48.84721	56.33211	38.19407	NA	18.83688	11.66399	91.95548	129.9138	131.7861	7.037697	1.848833	0.06840882	36.94731	70.30998	29.64462	2.333312	3.471974	1.337188	11.03183	19.36699	37.03349	167.5348	179.8376	136.9859	536.4717	504.6244	546.439	83.03966	151.6009	90.08315	284.9862	272.2264	355.2585	61.58327	81.07397	51.05667	332.0817	323.619	184.3219	5.950024	10.84466	5.213871	75.85327	26.20332	47.73033	43.94541	82.14509	74.78089	40.00981	38.31584	44.13906
FEX_0009178	Lightgreen	120.4193	266.2181	154.3985	151.009	88.98955	113.0802	317.8883	377.1894	90.96061	221.1411	233.4464	285.8461	214.8333	211.8834	459.8779	176.2161	197.9133	103.6878	56.24289	23.97212	58.64151	27.93987	160.8724	160.9985	146.9764	128.7314	125.1376	102.6048	NA	NA	NA	NA	NA	NA	405.255	386.6768	27.82169	226.5131	42.98213	237.7852	282.5725	202.6482	324.1918	208.1056	285.2819	243.0793	217.2419	196.1775	214.6509	109.9062	136.8066	122.5005	NA	550.3894	573.1685	213.2585	161.0603	167.1103	NA	NA	NA	NA	NA	NA	179.4519	204.6528	186.8417	89.84691	104.2521	100.9283	NA	NA	NA	NA	NA	NA	53.59833	61.85878	44.90298	49.0043	49.13705	43.3814	158.3378	188.3623	218.1707	196.8881	223.8472	191.8761	180.3315	193.9131	191.4582	161.7646	126.562	142.0751	73.35502	77.1833	147.3307	221.9412	219.6248	120.1378
FEX_0008577	Salmon	197.4795	168.4175	130.4527	139.0438	99.92865	115.7994	311.8056	346.2921	188.3315	198.8705	232.2679	222.4247	223.6522	241.159	324.5252	164.6668	196.9351	127.7077	67.71089	26.68302	53.44005	26.61555	240.5509	209.7411	205.0461	132.0491	125.6488	100.5857	NA	NA	NA	NA	NA	NA	1187.945	965.3469	379.9424	256.0149	162.9322	272.5945	166.5636	412.1284	61.59644	242.9837	118.6029	218.034	399.4239	372.7863	422.5763	654.7405	517.7189	560.335	86.70595	819.8394	626.7062	781.1325	850.4598	841.4296	228.3557	215.1695	74.90765	229.9776	179.0715	159.4309	173.5454	176.3847	193.3793	77.89134	87.36372	83.50586	691.3412	717.068	589.4516	443.5707	468.4621	535.3731	291.897	310.2335	286.603	614.219	640.2164	650.7327	93.21436	187.9173	162.3945	119.6358	84.21381	98.20431	176.8149	164.2294	170.9265	114.5588	48.61501	111.158	327.9003	299.496	457.145	253.6471	309.8566	327.7868
